,Target
178530,1
178531,0
178532,0
178533,1
178534,0
178535,0
178536,0
178537,0
178538,1
178539,1
178540,0
178541,1
178542,0
178543,0
178544,0
178545,0
178546,0
178547,0
178548,0
178549,0
178550,0
178551,1
178552,0
178553,0
178554,0
178555,0
178556,0
178557,0
178558,0
178559,0
178560,0
178561,0
178568,0
178570,0
178571,0
178580,0
178582,0
178583,0
178584,1
178590,0
178591,0
178593,0
178594,0
178595,0
178599,0
178601,0
178603,0
178605,1
178610,1
178612,0
178613,0
178618,0
178621,0
178623,0
178629,0
178633,0
178634,0
178636,0
178637,0
178638,0
178640,0
178641,0
178645,0
178650,0
178652,0
178653,0
178655,0
178657,0
178659,0
178661,0
178667,1
178672,1
178674,0
178678,0
178680,0
178684,0
178690,0
178703,0
178704,1
178706,0
178707,0
178708,0
178709,1
178714,0
178717,0
178721,0
178724,1
178728,0
178729,0
178730,0
178731,0
178733,0
178736,0
178738,1
178739,0
178740,0
178741,1
178742,0
178743,0
178744,0
178745,0
178746,0
178755,1
178756,0
178757,0
178765,0
178767,0
178768,0
178769,1
178770,0
178774,1
178778,1
178779,1
178785,0
178786,0
178791,0
178793,0
178795,0
178796,1
178798,0
178799,0
178800,0
178802,0
178806,0
178811,0
178812,0
178815,0
178816,0
178817,0
178821,0
178824,0
178825,0
178828,0
178830,0
178832,0
178834,0
178838,0
178839,0
178843,0
178844,0
178845,0
178847,0
178851,0
178852,0
178854,0
178857,0
178859,0
178865,1
178866,0
178868,0
178872,0
178876,0
178877,0
178879,1
178887,0
178889,0
178890,0
178893,0
178899,0
178901,0
178903,0
178904,0
178906,0
178908,0
178909,0
178910,0
178912,0
178917,0
178918,0
178919,0
178921,0
178924,0
178925,0
178926,0
178929,0
178930,0
178934,0
178937,0
178938,0
178939,0
178941,0
178942,0
178943,0
178944,1
178945,0
178951,0
178952,0
178958,0
178962,0
178963,0
178967,1
178968,0
178971,0
178972,0
178973,0
178975,0
178982,0
178984,0
178987,0
178988,0
178990,0
178993,0
178996,0
179000,0
179003,0
179007,0
179008,0
179010,0
179011,0
179014,0
179015,0
179016,0
179017,0
179018,0
179024,0
179025,0
179026,0
179029,0
179030,0
179031,0
179032,0
179033,0
179035,0
179040,0
179043,1
179044,0
179049,0
179052,0
179053,0
179054,0
179055,0
179056,0
179057,1
179060,0
179063,1
179064,0
179066,0
179068,0
179069,0
179071,1
179073,0
179074,0
179075,0
179077,0
179083,0
179089,0
179090,0
179091,0
179092,0
179095,0
179100,0
179101,0
179104,0
179110,0
179111,0
179113,0
179114,1
179115,0
179121,0
179122,0
179123,0
179124,0
179125,0
179127,0
179129,0
179130,0
179137,1
179138,1
179139,0
179142,0
179144,0
179145,0
179147,1
179151,0
179152,0
179153,0
179155,0
179159,0
179165,0
179166,0
179168,0
179170,0
179171,0
179172,0
179174,0
179178,0
179180,0
179184,0
179185,0
179188,0
179190,0
179192,0
179194,0
179201,0
179204,0
179206,0
179207,0
179208,0
179210,0
179212,1
179213,0
179214,0
179215,1
179216,0
179217,0
179219,1
179220,0
179221,1
179222,1
179224,0
179225,0
179226,0
179227,0
179229,0
179230,0
179232,1
179233,0
179235,0
179236,0
179237,0
179238,0
179239,0
179241,0
179243,0
179244,0
179245,0
179246,0
179249,1
179252,0
179256,0
179258,0
179259,0
179262,0
179265,0
179267,0
179268,0
179270,0
179272,0
179274,0
179275,0
179280,0
179281,0
179282,0
179284,0
179286,1
179288,0
179291,0
179292,0
179293,0
179294,0
179296,0
179297,0
179299,1
179301,0
179304,0
179306,0
179308,0
179312,0
179314,0
179315,0
179316,0
179317,0
179320,0
179321,0
179322,0
179325,0
179326,0
179327,0
179328,0
179333,0
179336,0
179343,0
179344,0
179346,0
179349,1
179355,0
179356,0
179358,0
179359,0
179360,0
179361,0
179363,0
179364,0
179367,0
179369,1
179370,0
179373,0
179374,0
179376,0
179379,0
179380,0
179381,0
179383,0
179387,0
179393,0
179395,0
179396,0
179397,0
179402,0
179404,0
179406,0
179408,0
179410,0
179412,0
179414,0
179418,0
179420,0
179421,0
179423,0
179424,0
179426,0
179428,0
179429,0
179430,0
179431,0
179432,0
179435,0
179436,1
179439,0
179441,0
179442,0
179443,0
179449,0
179450,0
179451,0
179452,0
179453,0
179455,0
179456,0
179459,0
179460,0
179462,0
179464,0
179465,0
179466,0
179468,0
179469,0
179470,0
179475,0
179478,0
179479,1
179480,0
179482,0
179484,0
179485,0
179488,0
179489,0
179490,0
179491,0
179492,0
179495,0
179497,0
179501,0
179507,0
179511,0
179512,0
179513,0
179516,0
179518,0
179520,0
179521,0
179522,0
179523,0
179524,0
179525,0
179527,0
179528,0
179529,0
179530,0
179531,0
179532,0
179536,0
179537,0
179538,0
179540,0
179541,0
179542,0
179544,0
179546,0
179547,0
179548,0
179549,0
179551,0
179554,0
179556,0
179557,0
179569,0
179571,0
179572,0
179573,0
179574,0
179575,0
179577,0
179578,0
179579,0
179582,0
179583,0
179585,0
179587,0
179588,0
179589,0
179590,0
179591,0
179594,0
179595,0
179596,0
179597,0
179599,0
179601,0
179603,0
179604,0
179605,0
179606,0
179607,0
179608,0
179610,0
179611,0
179612,0
179615,0
179616,0
179618,0
179621,0
179622,0
179623,0
179624,0
179625,0
179626,0
179628,0
179630,0
179631,0
179633,0
179634,0
179635,0
179637,0
179638,0
179639,0
179640,0
179641,0
179643,0
179647,0
179653,0
179654,0
179655,1
179656,0
179659,0
179662,0
179663,0
179664,1
179667,0
179668,0
179669,0
179670,0
179671,0
179672,0
179673,0
179674,0
179675,0
179676,0
179677,1
179678,0
179679,0
179681,0
179682,0
179683,0
179684,0
179686,0
179687,0
179688,0
179689,0
179691,0
179693,0
179694,0
179695,1
179696,0
179697,1
179698,0
179699,1
179700,1
179701,0
179702,0
179704,1
179705,0
179706,0
179707,1
179708,0
179709,0
179710,0
179712,0
179717,0
179718,0
179720,0
179721,0
179723,0
179726,0
179727,0
179728,0
179729,0
179730,0
179734,0
179736,0
179737,0
179739,0
179741,0
179743,1
179744,0
179745,0
179746,0
179749,0
179753,0
179754,0
179756,0
179758,0
179759,0
179760,0
179761,0
179763,0
179764,0
179765,0
179769,0
179770,0
179772,0
179773,0
179774,0
179775,0
179776,0
179777,0
179779,0
179780,0
179781,0
179782,0
179783,0
179784,0
179785,0
179786,0
179787,0
179788,0
179789,0
179790,0
179792,0
179793,1
179794,0
179796,0
179798,0
179799,0
179800,0
179801,0
179802,0
179805,0
179807,0
179809,0
179810,0
179813,0
179814,1
179815,0
179816,0
179817,0
179818,0
179819,0
179820,0
179821,0
179823,0
179824,0
179827,1
179828,0
179830,0
179831,0
179832,0
179834,0
179835,0
179836,0
179837,0
179838,0
179839,0
179841,0
179842,0
179843,1
179845,0
179846,0
179847,0
179848,0
179849,0
179850,0
179851,0
179854,0
179855,0
179856,0
179857,0
179860,0
179861,0
179862,1
179864,0
179865,0
179866,0
179867,0
179870,0
179871,0
179872,0
179873,0
179874,0
179875,0
179876,0
179877,0
179878,0
179882,0
179883,0
179884,0
179885,0
179886,0
179887,0
179888,0
179889,0
179891,0
179892,0
179893,0
179894,0
179895,0
179896,0
179898,1
179899,1
179901,0
179903,0
179905,1
179906,1
179907,0
179910,0
179911,0
179912,0
179914,0
179915,0
179916,0
179917,1
179918,0
179919,0
179920,0
179921,0
179923,0
179924,0
179925,0
179926,0
179927,0
179928,0
179929,0
179930,0
179931,0
179934,0
179935,0
179936,0
179938,0
179939,0
179940,1
179941,1
179942,0
179943,0
179944,1
179945,0
179946,0
179947,0
179948,0
179949,0
179950,0
179951,0
179952,0
179953,0
179954,0
179956,0
179957,0
179958,0
179960,1
179961,0
179962,0
179963,0
179964,0
179965,0
179966,0
179967,0
179968,0
179969,0
179970,1
179971,0
179972,1
179973,0
179974,0
179975,1
179977,0
179978,0
179979,0
179980,0
179981,0
179982,0
179983,1
179984,1
179985,0
179986,1
179987,0
179990,0
179991,0
179992,1
179993,0
179994,0
179995,1
179996,1
179997,0
179998,0
180000,0
180001,0
180002,1
180005,0
180007,0
180011,0
180012,0
180013,0
180015,0
180016,0
180018,0
180019,0
180021,0
180022,0
180023,0
180025,1
180027,0
180028,0
180029,0
180030,0
180031,0
180033,0
180034,0
180035,0
180036,0
180038,0
180040,1
180041,0
180042,0
180044,0
180045,0
180046,0
180047,0
180048,0
180050,0
180051,0
180052,0
180055,0
180056,0
180057,0
180058,0
180059,0
180060,0
180061,0
180062,0
180063,0
180064,0
180065,0
180066,0
180067,0
180068,0
180069,0
180070,0
180071,1
180073,0
180075,1
180076,0
180078,0
180080,0
180081,1
180082,0
180083,0
180084,1
180085,0
180086,0
180087,1
180088,0
180089,0
180091,1
180092,0
180093,0
180096,0
180097,0
180098,0
180099,0
180100,1
180101,0
180103,0
180104,0
180106,0
180107,0
180110,0
180111,0
180112,0
180113,0
180114,0
180118,0
180119,1
180121,0
180122,0
180123,0
180124,0
180125,0
180128,0
180129,0
180130,0
180133,0
180134,0
180135,0
180136,0
180137,0
180138,0
180139,0
180140,0
180141,0
180142,0
180143,0
180144,0
180145,0
180146,0
180147,0
180148,0
180149,0
180150,0
180152,0
180153,0
180154,0
180155,0
180156,0
180157,0
180158,0
180160,0
180161,0
180162,0
180164,0
180165,0
180166,0
180167,0
180168,0
180170,0
180171,0
180172,0
180173,0
180175,0
180177,0
180178,0
180179,1
180180,0
180181,0
180182,0
180183,0
180184,0
180185,1
180186,0
180188,0
180189,0
180190,0
180192,1
180193,0
180196,0
180197,0
180198,0
180199,1
180200,0
180201,0
180202,0
180203,1
180204,0
180205,0
180206,0
180208,0
180209,0
180211,0
180212,0
180213,0
180216,0
180218,0
180219,1
180220,1
180221,0
180222,0
180223,1
180224,0
180225,0
180227,0
180228,0
180229,0
180230,0
180232,0
180237,0
180238,0
180239,0
180241,0
180243,0
180244,0
180245,0
180246,0
180247,0
180248,0
180249,0
180250,0
180251,0
180252,0
180253,0
180255,0
180256,0
180257,0
180258,1
180259,0
180260,0
180261,0
180262,0
180263,0
180264,0
180265,0
180266,0
180267,0
180268,0
180269,0
180270,0
180271,0
180272,0
180273,0
180274,0
180275,0
180276,0
180277,0
180278,0
180279,0
180280,0
180281,0
180282,0
180283,0
180287,0
180288,0
180289,1
180290,0
180291,0
180292,0
180293,0
180294,1
180295,0
180296,0
180299,0
180300,0
180301,0
180302,0
180304,1
180305,0
180307,0
180308,0
180309,0
180311,0
180312,0
180313,0
180314,0
180316,0
180317,0
180318,0
180319,0
180321,1
180322,0
180323,0
180324,0
180325,0
180326,0
180327,0
180328,0
180330,0
180331,0
180332,0
180333,0
180334,0
180335,0
180336,1
180337,0
180338,0
180339,0
180340,1
180341,0
180342,1
180343,0
180344,0
180345,0
180347,0
180348,0
180349,0
180350,0
180352,0
180353,0
180354,0
180355,0
180356,0
180357,0
180358,0
180359,0
180360,0
180361,0
180362,0
180363,0
180364,0
180365,0
180366,0
180368,0
180369,0
180372,0
180373,0
180374,0
180375,0
180376,0
180377,0
180378,1
180379,0
180380,0
180381,0
180382,0
180383,0
180384,0
180385,0
180386,0
180387,0
180388,0
180389,0
180390,0
180391,0
180392,0
180393,0
180394,0
180395,0
180396,0
180397,0
180398,0
180399,0
180400,0
180402,0
180403,1
180404,0
180405,0
180407,0
180408,0
180409,1
180410,0
180411,0
180413,0
180414,0
180415,0
180416,0
180417,0
180418,0
180419,0
180420,0
180421,0
180423,0
180424,0
180425,0
180426,0
180427,1
180428,1
180429,0
180430,0
180431,0
180432,0
180433,0
180434,0
180435,0
180436,0
180437,0
180438,0
180439,0
180440,0
180441,1
180442,0
180443,1
180444,0
180445,0
180446,0
180447,0
180448,0
180449,1
180450,0
180451,0
180452,0
180453,0
180454,0
180455,0
180456,0
180457,0
180458,0
180459,0
180460,0
180461,0
180462,1
180463,0
180464,0
180465,0
180466,0
180468,0
180469,0
180470,0
180471,0
180472,0
180475,0
180476,0
180477,0
180478,0
180479,0
180480,0
180482,0
180483,0
180484,0
180485,0
180486,0
180487,0
180488,0
180489,0
180490,0
180491,0
180492,0
180493,0
180494,0
180495,0
180497,0
180499,0
180500,0
180502,0
180504,0
180505,0
180506,0
180507,0
180508,0
180509,0
180510,0
180511,1
180513,0
180514,0
180515,0
180517,0
180518,0
180520,0
180521,0
180522,0
180523,0
180524,0
180525,0
180526,0
180527,0
180529,0
180530,0
180531,0
180532,0
180533,0
180534,0
180535,0
180536,0
180538,0
180539,0
180540,0
180541,0
180542,0
180544,0
180545,0
180546,1
180547,0
180548,0
180549,0
180552,0
180553,1
180554,0
180556,1
180558,0
180559,0
180560,0
180561,0
180562,0
180563,0
180564,0
180565,0
180566,0
180567,1
180568,0
180569,0
180570,0
180571,0
180572,0
180573,0
180574,0
180575,0
180576,0
180577,0
180578,0
180579,0
180580,0
180581,0
180582,0
180583,0
180584,1
180585,0
180586,0
180587,0
180588,0
180592,1
180593,1
180594,1
180595,0
180596,0
180597,0
180598,0
180599,0
180600,0
180601,0
180602,0
180603,0
180604,0
180605,0
180606,1
180607,0
180608,0
180609,0
180610,0
180612,0
180613,0
180614,0
180615,0
180616,0
180617,0
180618,0
180619,1
180620,0
180621,0
180622,0
180623,0
180625,0
180626,0
180627,0
180628,0
180629,0
180630,0
180631,0
180633,1
180634,0
180635,0
180636,0
180637,0
180638,0
180639,0
180640,0
180641,0
180642,0
180643,1
180644,0
180645,0
180646,0
180647,0
180648,0
180649,0
180650,0
180651,0
180652,0
180653,0
180654,0
180655,0
180656,0
180658,0
180659,1
180660,1
180661,0
180662,0
180663,0
180664,0
180665,0
180666,0
180667,0
180668,0
180669,0
180670,0
180671,0
180672,0
180673,0
180674,0
180675,0
180676,0
180677,0
180678,0
180679,0
180680,0
180681,0
180682,0
180683,0
180684,1
180685,0
180686,0
180687,0
180688,0
180689,0
180690,0
180691,0
180692,0
180693,0
180694,0
180695,0
180696,0
180697,0
180698,0
180699,0
180700,0
180701,0
180702,0
180703,0
180704,0
180705,0
180706,0
180707,0
180708,0
180709,0
180710,0
180711,1
180712,0
180713,0
180714,0
180715,0
180716,0
180717,0
180718,0
180719,0
180720,0
180721,0
180722,0
180723,0
180724,0
180725,0
180726,0
180727,0
180728,0
180729,0
180730,0
180731,1
180732,0
180733,0
180734,0
180735,0
180736,0
180737,0
180738,0
180740,0
180741,0
180742,0
180743,0
180744,0
180745,0
180746,0
180747,0
180748,0
180749,0
180750,0
180751,0
180752,0
180753,0
180754,0
180755,0
180756,0
180757,0
180758,1
180759,0
180760,0
180761,0
180762,0
180763,0
180764,0
180765,0
180766,0
180767,0
180768,0
180769,0
180770,0
180772,0
180773,1
180774,0
180775,0
180776,0
180777,0
180778,0
180779,0
180780,0
180781,0
180782,0
180783,0
180784,0
180785,0
180786,0
180787,1
180788,0
180789,0
180790,0
180791,0
180792,0
180793,0
180794,0
180795,0
180796,0
180797,0
180798,0
180799,0
180800,0
180801,0
180802,0
180803,0
180804,0
180805,0
180806,0
180807,0
180808,0
180809,0
180810,1
180811,0
180812,0
180813,0
180815,1
180816,0
180817,0
180818,0
180819,0
180820,0
180821,0
180824,0
180825,0
180826,0
180827,0
180828,0
180829,0
180830,0
180831,0
180832,0
180834,1
180835,0
180836,0
180839,0
180840,1
180841,0
180842,0
180843,0
180844,0
180845,0
180846,0
180847,0
180848,0
180849,0
180850,1
180851,0
180852,0
180854,0
180855,0
180856,0
180857,0
180858,0
180859,0
180860,0
180861,0
180862,1
180863,0
180864,0
180865,0
180866,0
180868,0
180869,1
180870,0
180871,0
180872,0
180873,0
180875,0
180876,0
180877,1
180879,0
180880,0
180881,0
180882,0
180883,0
180884,0
180885,0
180886,0
180887,0
180890,0
180892,0
180893,0
180894,0
180895,0
180896,0
180897,0
180898,0
180899,0
180900,0
180901,0
180902,0
180903,0
180904,1
180905,1
180906,0
180907,0
180908,0
180909,0
180910,1
180911,0
180912,0
180913,0
180914,0
180915,0
180916,0
180917,0
180918,0
180919,0
180920,0
180921,0
180922,0
180923,0
180925,0
180926,0
180927,0
180929,1
180930,0
180931,0
180932,0
180933,0
180934,0
180935,0
180936,0
180937,0
180939,0
180940,0
180941,0
180942,0
180943,0
180944,0
180945,0
180946,1
180947,0
180948,0
180949,1
180950,0
180951,0
180952,0
180953,0
180954,0
180955,0
180956,0
180958,0
180959,0
180960,0
180961,0
180962,0
180963,0
180964,0
180965,0
180966,0
180967,0
180968,0
180969,0
180970,1
180971,0
180972,0
180973,0
180974,1
180975,0
180976,0
180977,0
180978,0
180979,1
180980,0
180981,0
180982,0
180983,0
180984,0
180985,0
180986,1
180987,0
180988,0
180989,0
180990,1
180991,0
180992,0
180993,0
180994,0
180995,1
180996,0
180997,0
180998,0
180999,0
181001,0
181002,0
181006,0
181007,0
181008,0
181009,0
181011,0
181012,0
181015,0
181016,0
181017,0
181018,0
181019,0
181020,0
181022,0
181023,1
181024,0
181025,0
181026,0
181027,1
181029,0
181030,0
181031,0
181032,0
181034,0
181035,0
181036,0
181037,0
181038,0
181039,0
181040,1
181041,0
181042,0
181043,0
181044,0
181045,0
181046,1
181047,0
181048,0
181049,0
181050,0
181051,0
181052,0
181053,0
181054,0
181055,0
181056,0
181057,0
181058,0
181059,0
181060,0
181061,0
181062,0
181063,0
181064,0
181065,0
181066,0
181067,0
181068,0
181069,0
181070,0
181071,0
181072,0
181073,0
181074,0
181076,0
181077,0
181078,0
181079,0
181081,0
181082,0
181083,0
181084,0
181085,0
181086,0
181087,1
181088,0
181089,0
181090,0
181091,0
181092,0
181093,0
181094,0
181095,0
181096,0
181097,0
181098,0
181099,0
181100,0
181101,0
181102,0
181103,0
181104,0
181105,0
181106,0
181107,0
181108,0
181109,0
181110,0
181112,0
181113,0
181114,0
181115,0
181116,0
181117,0
181118,0
181119,0
181120,0
181121,0
181122,0
181123,0
181124,0
181125,0
181126,0
181127,1
181128,0
181129,0
181130,0
181131,1
181132,1
181133,1
181135,0
181136,0
181137,0
181138,0
181139,0
181140,0
181141,0
181142,0
181143,0
181144,0
181145,1
181146,0
181147,0
181148,0
181149,0
181150,0
181151,0
181152,0
181153,0
181154,0
181155,0
181156,0
181157,1
181158,0
181160,0
181161,0
181165,0
181166,0
181169,0
181170,0
181172,0
181174,0
181178,0
181179,0
181180,0
181182,0
181184,0
181195,0
181196,0
181199,0
181200,0
181202,0
181204,0
181205,0
181206,0
181208,0
181210,1
181213,0
181215,0
181218,0
181219,0
181222,0
181224,0
181225,0
181226,0
181229,0
181231,0
181232,0
181233,0
181235,0
181236,0
181237,0
181239,0
181241,0
181244,0
181247,0
181249,0
181250,0
181254,1
181255,0
181256,0
181258,0
181262,0
181264,0
181265,0
181266,1
181267,0
181269,0
181270,0
181271,0
181272,0
181279,0
181282,0
181283,0
181284,0
181287,1
181288,0
181292,1
181294,0
181297,0
181304,0
181307,0
181308,0
181315,0
181317,0
181318,1
181319,0
181322,0
181323,0
181324,0
181326,0
181329,0
181330,0
181336,1
181337,0
181340,0
181344,0
181346,0
181347,0
181349,1
181351,0
181355,0
181357,1
181363,0
181364,0
181365,0
181366,0
181368,1
181369,0
181370,0
181372,0
181373,0
181375,0
181376,0
181378,0
181383,0
181384,0
181385,0
181388,0
181390,0
181394,0
181398,0
181401,0
181402,0
181403,0
181404,0
181405,0
181407,0
181408,0
181410,0
181414,0
181415,0
181416,0
181417,0
181418,0
181419,0
181420,0
181423,0
181424,0
181426,0
181434,0
181437,0
181439,0
181441,0
181442,0
181446,0
181447,0
181448,0
181451,0
181452,0
181453,1
181454,0
181457,0
181458,0
181460,0
181461,0
181466,0
181467,0
181468,0
181470,0
181471,0
181473,0
181475,0
181479,0
181481,1
181482,0
181483,0
181484,0
181485,0
181488,0
181489,0
181491,0
181492,1
181493,0
181494,0
181501,0
181503,0
181505,0
181508,1
181509,0
181510,0
181511,0
181512,1
181513,0
181517,0
181521,0
181524,0
181526,0
181529,0
181537,0
181540,0
181541,0
181542,0
181544,0
181545,0
181548,0
181549,0
181550,0
181553,0
181556,0
181558,0
181561,0
181562,0
181563,0
181564,1
181569,0
181570,0
181571,0
181572,0
181573,0
181575,0
181577,1
181578,0
181580,0
181582,0
181585,0
181586,0
181587,0
181590,0
181591,0
181592,0
181596,0
181600,0
181603,0
181607,0
181608,0
181610,0
181612,0
181614,0
181616,0
181617,0
181620,0
181621,0
181622,0
181623,0
181624,0
181626,0
181627,0
181630,0
181631,0
181632,0
181633,0
181634,0
181635,0
181636,0
181638,0
181639,0
181642,0
181650,0
181652,0
181656,0
181657,0
181660,0
181663,0
181665,0
181667,0
181668,0
181673,0
181676,0
181678,0
181679,1
181682,0
181683,0
181684,0
181685,0
181687,0
181691,0
181693,0
181695,0
181696,0
181697,0
181698,0
181699,0
181700,0
181701,0
181704,0
181706,0
181707,0
181708,0
181709,0
181711,0
181713,0
181715,0
181716,1
181718,0
181719,0
181721,0
181723,0
181725,0
181726,1
181728,0
181730,0
181734,0
181735,0
181737,0
181739,0
181740,0
181742,0
181744,1
181745,0
181747,0
181749,1
181751,0
181752,0
181753,0
181756,0
181759,0
181760,1
181761,0
181764,0
181765,1
181767,0
181768,0
181774,0
181775,0
181778,0
181779,0
181782,1
181784,0
181785,0
181786,0
181788,0
181789,0
181790,1
181793,0
181794,0
181795,0
181796,0
181800,0
181801,0
181805,0
181807,0
181813,0
181815,0
181816,0
181817,0
181820,0
181822,0
181824,0
181825,1
181830,0
181832,0
181833,0
181834,0
181835,0
181836,0
181837,0
181838,0
181842,0
181843,0
181846,0
181848,0
181850,0
181851,0
181852,0
181853,0
181854,0
181857,0
181858,1
181860,0
181863,0
181865,0
181866,0
181867,0
181868,0
181869,0
181870,0
181872,0
181876,0
181880,1
181883,0
181887,0
181889,0
181890,0
181891,0
181893,1
181895,0
181896,0
181900,0
181903,0
181906,0
181908,0
181910,0
181912,0
181913,0
181914,1
181916,0
181918,0
181919,0
181921,0
181922,0
181923,0
181924,0
181925,0
181926,0
181927,1
181928,0
181929,0
181934,0
181935,1
181936,0
181937,0
181940,0
181941,0
181942,0
181945,0
181947,0
181950,0
181951,1
181952,0
181953,1
181954,0
181955,0
181957,0
181958,1
181961,0
181962,0
181963,0
181964,0
181967,0
181968,0
181969,0
181971,0
181972,0
181973,0
181975,0
181978,0
181979,0
181984,0
181985,0
181986,0
181987,0
181989,0
181992,0
181993,0
181994,0
181995,0
181996,0
181997,0
181998,0
181999,0
182001,0
182002,0
182004,0
182006,1
182014,0
182016,0
182019,0
182021,0
182023,0
182026,0
182027,0
182028,0
182029,0
182030,0
182032,0
182034,0
182035,0
182036,0
182037,0
182040,0
182041,0
182042,0
182044,0
182046,0
182047,0
182048,0
182049,1
182051,0
182054,0
182055,0
182056,0
182057,0
182058,0
182059,0
182060,1
182061,0
182062,0
182064,0
182065,0
182066,1
182069,0
182070,1
182072,0
182076,0
182077,1
182078,0
182084,0
182085,0
182086,0
182087,0
182092,0
182095,0
182099,0
182100,0
182101,0
182102,0
182103,0
182104,0
182105,0
182109,1
182112,1
182113,0
182114,0
182115,0
182116,0
182117,0
182120,0
182122,0
182124,0
182125,0
182126,0
182127,0
182128,0
182130,0
182131,0
182132,0
182133,0
182135,0
182136,0
182137,0
182138,0
182139,0
182140,0
182145,0
182147,0
182148,0
182149,0
182150,0
182153,0
182154,0
182155,0
182157,0
182158,0
182159,0
182160,0
182163,0
182164,0
182165,0
182169,0
182170,0
182171,0
182172,0
182173,0
182175,0
182177,1
182178,1
182179,0
182180,0
182181,0
182182,0
182183,0
182184,0
182185,0
182186,0
182187,0
182188,0
182189,0
182191,1
182194,0
182195,0
182196,0
182197,0
182199,1
182200,0
182201,0
182202,0
182203,0
182205,1
182208,0
182210,1
182212,0
182213,0
182214,0
182216,0
182218,0
182219,0
182223,0
182224,0
182225,0
182226,0
182228,0
182230,0
182231,0
182235,0
182239,0
182240,0
182241,0
182242,0
182244,1
182246,0
182247,0
182248,0
182249,0
182250,0
182251,1
182252,1
182253,0
182254,1
182256,0
182257,1
182258,0
182259,0
182260,0
182263,0
182264,0
182266,0
182267,0
182268,0
182270,0
182271,0
182272,0
182273,0
182274,0
182275,0
182276,0
182277,0
182278,0
182280,0
182281,0
182283,0
182284,0
182286,0
182287,0
182288,0
182289,0
182290,0
182291,0
182292,0
182294,0
182296,0
182297,0
182300,0
182301,0
182302,0
182303,0
182304,0
182305,0
182307,0
182309,0
182310,1
182312,1
182313,0
182315,0
182316,0
182317,0
182318,0
182319,0
182322,0
182323,0
182324,0
182325,1
182327,0
182329,0
182330,0
182331,0
182334,1
182336,0
182337,0
182339,1
182340,0
182341,0
182342,0
182344,0
182345,0
182346,0
182347,0
182349,0
182350,0
182354,0
182355,0
182356,1
182358,0
182359,0
182360,0
182361,0
182362,0
182363,0
182364,0
182365,1
182366,0
182369,1
182370,0
182371,0
182372,0
182373,0
182374,0
182375,0
182377,1
182379,0
182380,0
182381,0
182382,0
182383,0
182384,0
182386,0
182387,0
182388,0
182390,0
182391,0
182392,1
182393,0
182394,0
182395,0
182397,0
182399,0
182401,0
182402,0
182403,0
182404,0
182406,1
182407,0
182410,0
182411,0
182412,0
182415,0
182416,0
182417,0
182418,0
182419,0
182420,0
182421,0
182422,0
182423,0
182424,0
182425,0
182426,0
182427,0
182428,0
182429,0
182430,0
182431,0
182432,0
182433,0
182434,1
182435,0
182436,0
182437,0
182438,0
182439,0
182440,0
182441,0
182442,0
182443,0
182444,0
182445,1
182446,0
182447,0
182448,0
182449,0
182451,0
182452,0
182454,0
182455,0
182457,0
182458,0
182459,1
182460,0
182462,0
182463,0
182465,0
182466,0
182469,0
182470,0
182471,1
182472,0
182474,1
182476,0
182477,0
182478,0
182479,0
182480,0
182481,0
182483,0
182484,0
182485,0
182486,0
182487,0
182488,0
182490,0
182491,0
182492,1
182493,1
182494,0
182495,0
182496,1
182497,0
182499,0
182500,0
182502,0
182503,0
182504,0
182505,0
182506,0
182507,1
182508,1
182509,0
182510,0
182511,0
182512,0
182513,0
182515,0
182516,0
182517,0
182518,0
182519,0
182520,0
182521,0
182522,0
182523,0
182524,0
182525,0
182526,0
182527,0
182528,0
182529,0
182530,0
182531,1
182532,0
182533,0
182534,0
182535,0
182536,0
182537,0
182538,0
182539,0
182540,0
182541,0
182542,0
182543,0
182544,0
182546,1
182547,0
182548,0
182549,0
182550,0
182551,0
182552,0
182555,0
182556,0
182557,0
182558,0
182559,0
182560,0
182561,0
182562,0
182563,1
182564,0
182565,1
182566,1
182567,0
182568,0
182569,0
182570,0
182571,0
182572,0
182573,0
182574,0
182575,0
182576,0
182577,0
182578,0
182579,0
182580,1
182581,0
182582,0
182583,1
182584,0
182585,1
182586,0
182587,0
182588,0
182589,0
182590,1
182591,0
182592,0
182593,0
182594,0
182595,0
182596,0
182597,1
182598,0
182599,0
182601,0
182602,0
182603,0
182604,1
182605,0
182606,0
182607,0
182608,0
182609,0
182610,0
182612,0
182613,0
182614,0
182615,0
182616,0
182617,0
182618,0
182619,0
182620,0
182621,0
182622,0
182623,0
182624,0
182625,0
182626,0
182627,1
182628,0
182629,0
182630,0
182632,0
182633,0
182634,0
182635,0
182636,0
182637,0
182638,0
182639,0
182640,0
182641,0
182642,0
182643,0
182644,0
182645,0
182646,0
182647,0
182648,0
182649,0
182650,0
182651,0
182653,0
182654,1
182655,0
182657,0
182659,0
182660,0
182663,0
182664,0
182665,0
182669,0
182673,0
182674,0
182676,0
182678,0
182680,0
182683,0
182690,0
182692,0
182693,0
182696,0
182697,0
182699,1
182702,0
182703,0
182705,0
182711,0
182713,0
182714,1
182715,0
182721,0
182722,1
182725,0
182726,0
182728,0
182729,1
182730,0
182735,1
182738,0
182742,0
182744,0
182745,0
182746,0
182748,0
182749,0
182753,0
182755,0
182756,0
182758,0
182760,0
182762,0
182764,0
182765,1
182768,1
182770,0
182771,0
182772,0
182777,0
182785,0
